annee_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;effectifhdccpge;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;a_des_effectifs_form_ens;effectif_form_ens;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id;rentree;annee;paysage_id;wikidata_id
2021-22;Commune;Villemomble;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;9.0;9.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93077;R11;A24;D093;UU00851;2021;2022;;
2022-23;Commune;Villemomble;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93077;R11;A24;D093;UU00851;2022;2023;;
2022-23;Commune;Villemomble;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;88.0;88.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93077;R11;A24;D093;UU00851;2022;2023;;
2022-23;Commune;Villemomble;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93077;R11;A24;D093;UU00851;2022;2023;;
2022-23;Commune;Villepinte;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;83.0;83.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93078;R11;A24;D093;UU00851;2022;2023;;
2021-22;Commune;Villetaneuse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;6122.0;5996.0;oui;787.0;oui;406.0;oui;33.0;oui;Données diffusables;non;Autres données;COMMUNE;93079;R11;A24;D093;UU00851;2021;2022;;
2021-22;Commune;Villetaneuse;UNIV;Universités;PU;Établissements publics;1;Masculin;6122.0;5996.0;oui;787.0;oui;406.0;oui;33.0;oui;Données diffusables;non;Autres données;COMMUNE;93079;R11;A24;D093;UU00851;2021;2022;;
2021-22;Commune;Alfortville;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;4.0;4.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94002;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Arcueil;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;72.0;72.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94003;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Arcueil;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;24.0;24.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94003;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Arcueil;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;107.0;107.0;non;;oui;87.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94003;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Arcueil;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;87.0;87.0;non;;oui;87.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94003;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Bonneuil-sur-Marne;UNIV;Universités;PU;Établissements publics;2;Feminin;2838.0;2838.0;non;;non;;oui;2762.0;oui;Données diffusables;non;Autres données;COMMUNE;94011;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Bonneuil-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2838.0;2838.0;non;;non;;oui;2762.0;oui;Données diffusables;non;Autres données;COMMUNE;94011;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Bry-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;59.0;59.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94015;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Bry-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;78.0;78.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94015;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Bry-sur-Marne;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;60.0;60.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94015;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Bry-sur-Marne;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;78.0;78.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94015;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Cachan;UNIV;Universités;PU;Établissements publics;1;Masculin;740.0;740.0;oui;584.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Cachan;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1252.0;1252.0;oui;584.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Cachan;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;439.0;439.0;oui;77.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Cachan;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;1722.0;1722.0;non;;oui;1722.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Cachan;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;94016;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Cachan;UNIV;Universités;PU;Établissements publics;1;Masculin;745.0;745.0;oui;578.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Champigny-sur-Marne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;40.0;40.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94017;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Chevilly-Larue;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13.0;13.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94021;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Chevilly-Larue;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;46.0;46.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94021;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Choisy-le-Roi;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94022;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Créteil;UNIV;Universités;PU;Établissements publics;2;Feminin;17959.0;17827.0;oui;373.0;oui;141.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Créteil;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;81.0;81.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Créteil;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;67.0;67.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Créteil;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;67.0;67.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Créteil;UNIV;Universités;PU;Établissements publics;1;Masculin;10351.0;10138.0;oui;319.0;oui;114.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Créteil;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;81.0;81.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Fontenay-sous-Bois;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;30.0;30.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94033;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Fontenay-sous-Bois;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;62.0;62.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94033;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Fontenay-sous-Bois;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;14.0;14.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94033;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Fresnes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;22.0;22.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94034;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Ivry-sur-Seine;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;640.0;640.0;non;;oui;640.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Ivry-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;3252.0;3252.0;non;;oui;2023.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Ivry-sur-Seine;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;2023.0;2023.0;non;;oui;2023.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Ivry-sur-Seine;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;256.0;256.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Ivry-sur-Seine;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;117.0;117.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Ivry-sur-Seine;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;1911.0;1911.0;non;;oui;1911.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Ivry-sur-Seine;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;516.0;516.0;non;;oui;516.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Le Kremlin-Bicêtre;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;3193.0;3193.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Le Kremlin-Bicêtre;UNIV;Universités;PU;Établissements publics;1;Masculin;1861.0;1861.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Le Kremlin-Bicêtre;UNIV;Universités;PU;Établissements publics;2;Feminin;3535.0;3535.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Le Kremlin-Bicêtre;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;269.0;269.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Le Kremlin-Bicêtre;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;627.0;627.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Le Kremlin-Bicêtre;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;4946.0;4946.0;non;;oui;1350.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Le Kremlin-Bicêtre;UNIV;Universités;PU;Établissements publics;2;Feminin;3169.0;3169.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Le Kremlin-Bicêtre;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;306.0;306.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94043;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Limeil-Brévannes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;98.0;98.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94044;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Limeil-Brévannes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;68.0;68.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94044;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Maisons-Alfort;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;88.0;88.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94046;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Maisons-Alfort;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;793.0;793.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94046;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Nogent-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;317.0;317.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94052;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Nogent-sur-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;238.0;238.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94052;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Nogent-sur-Marne;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;94052;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Nogent-sur-Marne;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;170.0;170.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94052;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Orly;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94054;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Orly;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;94054;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Orly;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;94054;R11;A24;D094;UU00851;2022;2023;;
2021-22;Commune;Orly;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94054;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Orly;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;41.0;41.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94054;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Orly;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;4.0;4.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94054;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Le Perreux-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;126.0;126.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94058;R11;A24;D094;UU00851;2021;2022;;
2021-22;Commune;Le Perreux-sur-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;72.0;72.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94058;R11;A24;D094;UU00851;2021;2022;;
2022-23;Commune;Le Perreux-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;138.0;138.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94058;R11;A24;D094;UU00851;2022;2023;;
2022-23;Commune;Le Perreux-sur-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;79.0;79.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94058;R11;A24;D094;UU00851;2022;2023;;
